yelp_name,yelp_categories,yelp_latitude,yelp_longitude,city_bike_latitude,city_bike_longitude,yelp_distance (m),yelp_rating,yelp_review_count,yelp_price
Ginza Sushi,['Sushi Bars'],45.5355301,-73.5082169,45.53368199320325,-73.51526074111462,588.9562153736333,4.5,3,
Frites Alors,"['Burgers', 'Poutineries', 'Sandwiches']",45.537985,-73.510383,45.53368199320325,-73.51526074111462,610.9600678986726,5.0,1,
La Maison Afghane du Kebab,"['Afghan', 'Kebab']",45.53029,-73.48442,45.53722603812578,-73.49506705999374,1127.5566431232728,5.0,10,
Theatre De La Ville,['Cinema'],45.5373323,-73.4948724,45.53722603812578,-73.49506705999374,28.9633773682316,4.0,1,
Sushi Express Fantasia,"['Japanese', 'Sushi Bars']",45.5353314,-73.4963166,45.53722603812578,-73.49506705999374,232.06746050380528,3.0,1,
Brûlerie Café Crème,['Cafes'],45.5409192,-73.4900751,45.53722603812578,-73.49506705999374,565.5087382499387,4.5,3,$$
Tim Horton's,"['Breakfast & Brunch', 'Diners', 'Cafes']",45.5358720361038,-73.4969358891249,45.53722603812578,-73.49506705999374,209.41493749304198,4.0,1,
Domino's Pizza,"['Chicken Wings', 'Sandwiches', 'Pizza']",45.53066447838692,-73.4852398227753,45.53722603812578,-73.49506705999374,1057.4703267487992,4.0,1,
The Union Of Agricultural Producer's Cafeteria,['Cafes'],45.5432836,-73.4910199,45.53722603812578,-73.49506705999374,743.6710686627118,4.0,1,
Restaurant la Belle Province,"['Poutineries', 'Fast Food', 'Canadian (New)']",45.54127976865779,-73.490652,45.53722603812578,-73.49506705999374,566.9371344020245,4.5,2,
Coq du Quartier,"['French', 'Italian', 'Delis']",45.53164,-73.48587,45.53722603812578,-73.49506705999374,941.0403557232088,4.5,2,
Wok to Go,"['Chinese', 'Vietnamese', 'Thai']",45.5335971205509,-73.4913507075464,45.53722603812578,-73.49506705999374,496.6018409945522,2.0,3,
Pacini,['Italian'],45.5308808,-73.4848759,45.53722603812578,-73.49506705999374,1046.021409965178,2.5,5,
C V Supreme Pizzeria,['Pizza'],45.53287,-73.49058,45.53722603812578,-73.49506705999374,591.0634857835105,4.0,1,
McDonald's,"['Burgers', 'Fast Food']",45.5435707214742,-73.49179209933,45.53722603812578,-73.49506705999374,750.1862510936153,1.0,2,
Tap Tap Express,['Caribbean'],45.5297836,-73.4825337,45.53722603812578,-73.49506705999374,1279.80262956436,2.0,4,$
Lulu la Nantaise,"['Patisserie/Cake Shop', 'Cafes', 'Pizza']",45.5369279656657,-73.5051461299622,45.53722603812578,-73.49506705999374,785.7191148514227,5.0,1,
Mega-Plex Jacques-Cartier,['Cinema'],45.532282,-73.484661,45.53722603812578,-73.49506705999374,979.3728477299301,3.0,1,
Le Péché Matinal,['Breakfast & Brunch'],45.536997,-73.51223,45.52841043752244,-73.51716578006744,1029.2791111855763,4.5,66,$$
La Piazzetta,"['Italian', 'Pizza']",45.534693,-73.51429,45.52841043752244,-73.51716578006744,733.6238979049292,4.5,13,$$
Rôtisserie St-Hubert,"['Chicken Shop', 'Barbeque']",45.52755451832359,-73.5150921353634,45.52841043752244,-73.51716578006744,187.48698317146787,3.0,3,$$
Chichi Café,"['Creperies', 'Cafes']",45.53672,-73.51303,45.52841043752244,-73.51716578006744,974.4136603574125,4.5,11,$
Dur a Cuire,"['Desserts', 'Italian']",45.5363388,-73.5091095,45.52841043752244,-73.51716578006744,1073.2934193062342,4.0,15,$$$
Valentine,['Canadian (New)'],45.5286731,-73.513381,45.52841043752244,-73.51716578006744,132.67568272033404,4.0,1,
Madame Thai,['Thai'],45.536623,-73.512858,45.52841043752244,-73.51716578006744,972.8891140552946,4.0,14,
L'Incrédule,['French'],45.5374371,-73.51022954508504,45.52841043752244,-73.51716578006744,1139.889607777414,4.0,5,
Tutti Frutti,['Breakfast & Brunch'],45.5277722368363,-73.5127830505371,45.52841043752244,-73.51716578006744,348.70568761850416,4.5,4,
Pannizza,['Pizza'],45.5286380059742,-73.5157864540815,45.52841043752244,-73.51716578006744,110.38617470270484,4.0,1,
Lou Nissart,['French'],45.53586,-73.50886,45.52841043752244,-73.51716578006744,1050.859931722096,4.5,3,$$$
Le Cheese Truck,"['Comfort Food', 'Food Trucks']",45.4714660644531,-73.6265182495117,45.52841043752244,-73.51716578006744,10611.941789009963,4.0,14,$
Tim Horton's,['Sandwiches'],45.5271522,-73.5135699,45.52841043752244,-73.51716578006744,313.1123426917875,3.0,1,
Restaurant Chez Lien,['Vietnamese'],45.52953,-73.51287,45.52841043752244,-73.51716578006744,361.51574600014465,4.5,2,
Restaurant Messina,"['Italian', 'Pizza']",45.5370599,-73.51208,45.52841043752244,-73.51716578006744,1029.5735535988397,3.5,8,$$
Ginza Sushi,['Sushi Bars'],45.5355301,-73.5082169,45.52841043752244,-73.51716578006744,1055.8271449627325,4.5,3,
McDonald's,"['Burgers', 'Fast Food']",45.5284120117475,-73.5125158260181,45.52841043752244,-73.51716578006744,362.2227716053089,2.5,2,
Mon Ami Express,['Korean'],45.523928,-73.521373,45.52841043752244,-73.51716578006744,596.5272443855272,5.0,1,
Tim Hortons,"['Coffee & Tea', 'Breakfast & Brunch']",45.52507,-73.52162,45.52841043752244,-73.51716578006744,570.257051572435,2.0,2,
Küto,['International'],45.5368,-73.51261,45.52841043752244,-73.51716578006744,992.9616567643998,3.0,7,
Le Petit Sao,['Vietnamese'],45.46672871082185,-73.54246339999999,45.46714,-73.54259,46.78671907208492,3.5,17,$$
Gourmand & Co,"['Salad', 'Sandwiches', 'Caterers']",45.4688949944214,-73.5421143120773,45.46714,-73.54259,198.64062791858802,4.5,3,
Les Enfants Terribles,"['French', 'Breakfast & Brunch', 'Canadian (New)']",45.4728914878346,-73.537893609787,45.46714,-73.54259,736.9684862888068,3.5,46,$$$
Thaï Express,['Thai'],45.4675182651033,-73.5422893316714,45.46714,-73.54259,48.15491071550126,4.5,3,
Bananier,['Thai'],45.468831723328,-73.5416652395715,45.46714,-73.54259,201.46012952827348,4.0,6,
Sushi Shop,"['Poke', 'Sushi Bars']",45.46845,-73.54306,45.46714,-73.54259,161.69265298834605,3.0,6,$$
Basilico Pizza and Pasta,"['Italian', 'Pizza']",45.468446598061966,-73.54302200192535,45.46714,-73.54259,149.14152722956945,5.0,1,
Umi Sushi,"['Japanese', 'Sushi Bars']",45.467604,-73.5416,45.46714,-73.54259,92.85608338091774,3.0,16,$$$
Second Cup,"['Coffee & Tea', 'Cafes']",45.46808902750556,-73.5433,45.46714,-73.54259,119.16997797938441,3.0,4,$
Amir,['Middle Eastern'],45.46755,-73.54138,45.46714,-73.54259,90.88541216405338,2.5,6,
Ben & Florentine,['Breakfast & Brunch'],45.467888,-73.548366,45.46714,-73.54259,458.0413469526791,3.0,9,$$
Montréal Masala,['Indian'],45.4681166189312,-73.5432565190491,45.46714,-73.54259,120.3928438850859,2.5,3,
Le Vin-Le Vain,['Restaurants'],45.46845,-73.54306,45.46714,-73.54259,161.69265298834605,4.0,1,
Subway,"['Sandwiches', 'Fast Food']",45.4690438493398,-73.5417029901203,45.46714,-73.54259,222.7120605273894,1.5,5,
Nagomi,['Japanese'],45.472915,-73.539458,45.46714,-73.54259,687.026148935524,2.5,3,
Ile des Soeurs // Nun's Island,['Landmarks & Historical Buildings'],45.4615233,-73.5463761,45.46714,-73.54259,690.8270276716123,3.5,3,
Hélicoptère,['Canadian (New)'],45.55205,-73.54045,45.55321884238814,-73.53978216648102,143.83133074615887,4.5,51,
Bagatelle,"['French', 'Breakfast & Brunch']",45.5528219,-73.5396242,45.55321884238814,-73.53978216648102,45.81969762801207,4.0,53,$$
Canard Café,"['Coffee & Tea', 'Breakfast & Brunch']",45.55247,-73.54006,45.55321884238814,-73.53978216648102,83.53011480983736,4.0,77,$
État-Major,['Canadian (New)'],45.5494528512321,-73.5419670975392,45.55321884238814,-73.53978216648102,451.9999192946919,4.5,41,$$$
Hélico,"['Patisserie/Cake Shop', 'Cafes']",45.552108,-73.5404686,45.55321884238814,-73.53978216648102,134.58804984981037,4.5,11,$
Poutine Centrale,['Poutineries'],45.5514101,-73.5491315,45.55321884238814,-73.53978216648102,755.2576040762877,4.5,158,$$
Le Trèfle,"['Burgers', 'Irish Pub', 'Whiskey Bars']",45.5490596,-73.5420783,45.55321884238814,-73.53978216648102,495.8428056628778,4.0,35,$$
L'Olive Noire,"['African', 'Moroccan']",45.5521580560667,-73.5401841625571,45.55321884238814,-73.53978216648102,122.03645112915464,4.0,16,$$
Heirloom,['Pizza'],45.549369,-73.541973,45.55321884238814,-73.53978216648102,460.8214013186021,4.0,35,$$
Arhoma,"['Sandwiches', 'Bakeries']",45.54771,-73.54398,45.55321884238814,-73.53978216648102,701.3220845381577,4.5,60,$$
Le Valois,['Bistros'],45.5475294,-73.5433995,45.55321884238814,-73.53978216648102,692.5090575366158,4.0,64,$$
Les Canailles,['French'],45.5477104,-73.5429077,45.55321884238814,-73.53978216648102,697.0667573918084,4.0,34,$$$
Pita Bar,['Greek'],45.552803,-73.539842,45.55321884238814,-73.53978216648102,36.70057383983986,3.5,3,
Gerry's Delicatessen,['Delis'],45.549282,-73.541514,45.55321884238814,-73.53978216648102,458.05642497030925,3.5,24,$$
Cabotins,"['French', 'Breakfast & Brunch']",45.55612,-73.53093,45.55321884238814,-73.53978216648102,767.6041082135271,4.0,15,$$
La Tour de Montréal,"['Landmarks & Historical Buildings', 'Observatories']",45.55954571090903,-73.55213435453454,45.55321884238814,-73.53978216648102,1191.5808997188562,4.0,43,
Atomic Café,['Cafes'],45.5450727523537,-73.5445697632294,45.55321884238814,-73.53978216648102,979.5224172439187,4.0,24,$
Piri Piri Hochelaga,['Portuguese'],45.5467911,-73.5440216,45.55321884238814,-73.53978216648102,788.2925485558263,4.5,16,$$
Le Flamant,['Canadian (New)'],45.5499643,-73.5416386,45.55321884238814,-73.53978216648102,401.6359197922521,4.5,4,
William J. Walter,"['Meat Shops', 'Beer, Wine & Spirits', 'Sandwiches']",45.5475,-73.54413,45.55321884238814,-73.53978216648102,713.111221807415,4.5,9,$$
Tuk Tuk,"['Thai', 'Cambodian']",45.498306,-73.62619,45.5057209331225,-73.62945914268494,862.9694302081974,4.0,38,$$
Allo Mon Coco,['Breakfast & Brunch'],45.4986942,-73.627189,45.5057209331225,-73.62945914268494,801.1165622784848,4.0,53,$$
Parthenon,['Greek'],45.501326,-73.631999,45.5057209331225,-73.62945914268494,527.2578810369039,4.0,24,$$
La Republika,['Filipino'],45.4991,-73.62763,45.5057209331225,-73.62945914268494,750.3278713644918,4.0,24,
Rayan,"['Mediterranean', 'Seafood', 'Seafood Markets']",45.50021,-73.63143,45.5057209331225,-73.62945914268494,617.9408706089956,3.5,79,$$
Lakshana's Chettinad,['Indian'],45.4983063,-73.626273,45.5057209331225,-73.62945914268494,861.049910870605,4.0,32,$$
Restaurant Pho Hao,['Vietnamese'],45.50095,-73.63288,45.5057209331225,-73.62945914268494,589.7589922072876,4.0,12,$
Pho Lien,"['Soup', 'Vietnamese']",45.499,-73.62758,45.5057209331225,-73.62945914268494,759.5915623147373,4.0,166,$$
Sushi Q,['Sushi Bars'],45.509057,-73.625349,45.5057209331225,-73.62945914268494,490.09525847638633,4.5,11,
Sushi Plus,"['Japanese', 'Sushi Bars']",45.4999299,-73.6304947,45.5057209331225,-73.62945914268494,656.1578009013583,3.5,36,$$
Nguyen Phi,['Vietnamese'],45.50122,-73.63365,45.5057209331225,-73.62945914268494,589.2951285131757,4.5,49,$
Kam Shing,['Chinese'],45.5029899,-73.63718,45.5057209331225,-73.62945914268494,729.0660006718142,3.5,37,$$
Phnom Penh,"['Vietnamese', 'Cambodian']",45.50532,-73.6414099,45.5057209331225,-73.62945914268494,949.7530080957735,5.0,18,$$
Mo Patisserie et Deli,"['Poke', 'Bubble Tea', 'Sushi Bars']",45.4995,-73.62837,45.5057209331225,-73.62945914268494,698.8889066683751,4.5,11,
La Mer Rouge,"['Mediterranean', 'Seafood']",45.502402462643765,-73.63490895971634,45.5057209331225,-73.62945914268494,562.6195683492306,4.5,6,
Le Caravane Café,['Cafes'],45.497347,-73.622672,45.5057209331225,-73.62945914268494,1070.8942866337636,4.0,57,$
Quesada Burritos & Tacos,['Mexican'],45.4983406126537,-73.627527281642,45.5057209331225,-73.62945914268494,834.3499273386437,4.0,13,$$
Atami,"['Japanese', 'Sushi Bars']",45.49756,-73.62442,45.5057209331225,-73.62945914268494,997.6832858972854,4.0,33,$$
Talay Thaï,['Thai'],45.49899,-73.62748,45.5057209331225,-73.62945914268494,766.6671824954982,3.5,32,$$
Cinéstarz,['Cinema'],45.503012,-73.637246,45.5057209331225,-73.62945914268494,677.487198859876,4.5,9,
La Banquise,['Poutineries'],45.525354,-73.574769,45.52689,-73.57264,238.0711013794819,4.0,2177,$$
Ma Poule Mouillée,"['Portuguese', 'Chicken Shop']",45.5251692,-73.5752667883391,45.52689,-73.57264,280.15388888088086,4.5,583,$$
Au Pied de Cochon,['Canadian (New)'],45.522169,-73.57445,45.52689,-73.57264,543.5583777302181,4.0,1383,$$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.52689,-73.57264,592.443664825956,4.5,1260,$$
Poutineville,['Poutineries'],45.523205,-73.5613,45.52689,-73.57264,973.8193383650894,4.5,601,$$
L'Express,['French'],45.52032,-73.57437,45.52689,-73.57264,734.4895142180387,4.0,672,$$$
Ichigo Ichie,"['Japanese', 'Pubs']",45.52128,-73.57842,45.52689,-73.57264,769.1806553863977,4.5,116,$$
Le Virunga,['African'],45.52409,-73.57633,45.52689,-73.57264,418.5046499022787,4.5,39,$$$
Yokato Yokabai,['Ramen'],45.5212206164378,-73.578518757916,45.52689,-73.57264,779.2028823222258,4.0,475,$$
Saint Sushi Plateau,"['Japanese', 'Sushi Bars']",45.521106,-73.575346,45.52689,-73.57264,676.8184847450615,4.5,367,$$
Patati Patata,"['Burgers', 'Poutineries']",45.51814,-73.581503,45.52689,-73.57264,1193.0666279870172,4.0,351,$
Le Rouge Gorge,"['Wine Bars', 'Tapas/Small Plates']",45.5291117540899,-73.5779781639576,45.52689,-73.57264,483.68592513262405,4.5,32,$$
Chez Victoire,"['French', 'Wine Bars']",45.53109931841519,-73.57652291717903,45.52689,-73.57264,557.2811373149991,4.0,64,$$$
Barranco MTL,"['Peruvian', 'Tapas Bars', 'Cocktail Bars']",45.52426823888716,-73.58393073864245,45.52689,-73.57264,926.6250270401974,4.5,61,
India Rosa,"['Indian', 'Cocktail Bars', 'Tapas Bars']",45.529291,-73.578237,45.52689,-73.57264,511.24571144654345,4.0,102,
Ibéricos,"['Tapas Bars', 'Spanish']",45.5239019496467,-73.5824299603701,45.52689,-73.57264,831.8923366275541,4.5,76,$$
Fenêtre sur Kaboul,"['Afghan', 'Tea Rooms']",45.5244041,-73.5759533,45.52689,-73.57264,378.1926053127519,4.5,58,$$
Le Mousso,['Canadian (New)'],45.52006,-73.56322,45.52689,-73.57264,1057.0059483125322,4.5,54,$$$$
Romados,"['Portuguese', 'Barbeque', 'Bakeries']",45.519261587336665,-73.58070295798589,45.52689,-73.57264,1055.5007877744415,4.0,528,$$
St-Viateur Bagel & Café,"['Bagels', 'Cafes']",45.528427,-73.57911,45.52689,-73.57264,532.1961242362257,4.0,442,$$
Tomate Basilic,['Italian'],45.650994455869,-73.512000220623,45.65140583915357,-73.50041270256041,901.8343528444261,4.5,11,$$
Festival Grand Prix sur Crescent,['Festivals'],45.6522,-73.50213,45.65140583915357,-73.50041270256041,159.98480247396483,4.0,1,
Sushi St-Jean,"['Japanese', 'Buffets', 'Sushi Bars']",45.6426472249238,-73.5040307217031,45.65140583915357,-73.50041270256041,1013.7072538901065,4.5,7,
Bistro le Ste-Cath,['Brasseries'],45.5501099,-73.5342,45.65140583915357,-73.50041270256041,620.5342811250327,2.5,9,$$
Au Vieux Duluth,['Greek'],45.654512,-73.509061,45.65140583915357,-73.50041270256041,755.7359571020814,5.0,1,
Restaurant Grillades & Sushi,"['Japanese', 'Asian Fusion']",45.6570396,-73.5090332,45.65140583915357,-73.50041270256041,872.9097763239517,4.0,1,
Amir,['Lebanese'],45.6573522,-73.5092973,45.65140583915357,-73.50041270256041,956.0541028033605,4.5,2,$$
Harvey's,"['Burgers', 'Fast Food']",45.65054,-73.51256,45.65140583915357,-73.50041270256041,921.9444125471899,5.0,1,
Thaï Express,['Thai'],45.6544739,-73.5100792,45.65140583915357,-73.50041270256041,825.1585335863741,1.0,1,
Chez Cora,['Breakfast & Brunch'],45.65003,-73.51121,45.65140583915357,-73.50041270256041,841.2096632030558,3.5,2,
Club De Billard Le Tux Enr,"['Pool Halls', 'Casinos']",45.65404,-73.51514,45.65140583915357,-73.50041270256041,336.90818648318367,1.0,1,
Restaurant Le Nouveau Paradis,['Asian Fusion'],45.657217,-73.5095331,45.65140583915357,-73.50041270256041,1004.1793739289998,1.0,1,$$
McDonald's,"['Burgers', 'Fast Food']",45.64427,-73.51312,45.65140583915357,-73.50041270256041,1265.7499926449557,2.0,1,
Studio Voyance,['Supernatural Readings'],45.515538,-73.564088,45.65140583915357,-73.50041270256041,15899.710248101292,1.0,1,
Restaurant Sunshine,['Sushi Bars'],45.6566014,-73.5093497,45.65140583915357,-73.50041270256041,903.4686678749805,3.0,1,
Pizza Elite,['Pizza'],45.64309,-73.51321,45.65140583915357,-73.50041270256041,1352.25024438415,1.0,1,
Da Bologna,"['Sandwiches', 'Italian', 'Pizza']",45.60036,-73.62484,45.6062348,-73.6287838,727.8276430376098,4.5,20,$$
Buona Sera,"['Italian', 'Pizza']",45.6049978712642,-73.626288317674,45.6062348,-73.6287838,237.91244037234551,3.0,5,$$
Cantinho Express,['Portuguese'],45.607391,-73.619332,45.6062348,-73.6287838,746.4060654984786,4.0,11,$
Mammina,['Italian'],45.605224358810744,-73.63559652944781,45.6062348,-73.6287838,541.7479870989422,4.5,5,
Trattoria Del Sud,['Italian'],45.5974693,-73.6298818,45.6062348,-73.6287838,978.4139938382465,4.0,5,$$
Domino's Pizza,"['Chicken Wings', 'Sandwiches', 'Pizza']",45.608101,-73.6163712,45.6062348,-73.6287838,981.8293319477351,5.0,1,
Café Brossard,['Cafes'],45.6016456,-73.6166721,45.6062348,-73.6287838,1071.5236487881555,4.0,1,
Centrale Bergham,"['Burgers', 'Halal', 'Fast Food']",45.6057520851452,-73.6214926466346,45.6062348,-73.6287838,569.7174397373838,3.0,1,
Harvey's,"['Burgers', 'Fast Food', 'Canadian (New)']",45.60547099273644,-73.61844683942739,45.6062348,-73.6287838,854.8883539385224,5.0,1,
Les 400 pieds de champignon,"['Farms', 'Food Delivery Services']",45.500817853760616,-73.64221730000001,45.6062348,-73.6287838,11768.3920532581,5.0,1,
DBurger,"['Burgers', 'Food Trucks']",45.3744944,-73.9922680951479,45.6062348,-73.6287838,38298.96049992568,2.5,3,
Marché Irma Pupuseria,"['Salvadoran', 'International Grocery']",45.605492899763,-73.6361401900649,45.6062348,-73.6287838,578.1750321102509,4.0,1,
Restaurant La Flamberge Montréal Nord,['Breakfast & Brunch'],45.6053522904522,-73.6210352083487,45.6062348,-73.6287838,610.705417641709,3.0,4,$$
Hollywood Déli l'Original,"['Breakfast & Brunch', 'Pizza', 'Delis']",45.60799,-73.61723,45.6062348,-73.6287838,943.1233905166193,4.5,2,
Athens Picture Frames,"['Printing Services', 'Framing', 'Art Galleries']",45.4854922929802,-73.7185679735749,45.6062348,-73.6287838,15137.427742814836,5.0,1,
Voyance et Magie Blanche Charles,"['Psychic Mediums', 'Reiki', 'Life Coach']",45.55365,-73.63164,45.6062348,-73.6287838,5843.167500644822,1.0,1,
Rotisserie Fumoir Underdog BBQ,"['Poutineries', 'Chicken Shop', 'Barbeque']",45.59718,-73.62499,45.6062348,-73.6287838,1045.4418872454025,4.0,1,
Mystic Party,"['Feng Shui', 'Supernatural Readings', 'Henna Artists']",45.494923,-73.580755,45.6062348,-73.6287838,12929.968132558752,5.0,1,
Pfk,"['Chicken Shop', 'Chicken Wings', 'Fast Food']",45.6081151,-73.61719258220465,45.6062348,-73.6287838,925.5923713360594,1.0,5,
Champion 2 Pour 1 Pizza,['Pizza'],45.6021,-73.62036,45.6062348,-73.6287838,794.7782121824399,4.0,1,
Modavie,"['French', 'Mediterranean']",45.5055385927978,-73.5539197549224,45.50714391928411,-73.55511903762817,201.48985472654613,4.0,864,$$$
BEVO Bar + Pizzeria,"['Italian', 'Bars', 'Pizza']",45.50696,-73.55324,45.50714391928411,-73.55511903762817,144.82460241431326,4.0,388,$$
The Keg Steakhouse + Bar - Montreal,"['Seafood', 'Steakhouses', 'Bars']",45.5060854,-73.55361769592356,45.50714391928411,-73.55511903762817,165.95790880093296,4.0,234,$$$
KYO,"['Japanese', 'Sushi Bars']",45.5055686039711,-73.5579884102257,45.50714391928411,-73.55511903762817,284.0479728495562,4.0,255,$$
L'Auberge Saint-Gabriel,"['Venues & Event Spaces', 'Canadian (New)']",45.50642,-73.55418,45.50714391928411,-73.55511903762817,111.56035034111649,4.0,88,$$$
