fsq_name,fsq_categories,fsq_latitude,fsq_longitude,city_bike_latitude,city_bike_longitude,fsq_distance (m),fsq_rating,fsq_popularity,fsq_price
Parc St-Laurent,['Park'],45.605521,-73.628702,45.6062348,-73.6287838,87,,0.9229823122876889,
KFC,['Fast Food Restaurant'],45.613647,-73.631691,45.6062348,-73.6287838,854,6.4,0.9015579243293897,1.0
Mammina,"['Italian Restaurant', 'Pizzeria']",45.605154,-73.635388,45.6062348,-73.6287838,533,,0.7715708094178283,2.0
Centrale Bergham,"['Fast Food Restaurant', 'Sandwich Spot']",45.605781,-73.621624,45.6062348,-73.6287838,575,,0.9477216820897271,1.0
Café Olimpico,"['Coffee Shop', 'Café', 'Restaurant']",45.507261,-73.553272,45.50714391928411,-73.55511903762817,153,8.8,0.9753426262152981,1.0
The Keg Steakhouse + Bar,['Restaurant'],45.50606,-73.55367,45.50714391928411,-73.55511903762817,176,8.7,0.9653391121002695,2.0
Notre-Dame Basilica of Montréal (Basilique Notre-Dame de Montréal),['Structure'],45.504425,-73.55595,45.50714391928411,-73.55511903762817,302,9.3,0.998184373901839,
Jardin Nelson,"['Bistro', 'American Restaurant', 'French Restaurant']",45.507898,-73.552662,45.50714391928411,-73.55511903762817,228,8.7,0.9720276443715591,2.0
Terrasse Place d'Armes,"['Hotel Bar', 'Restaurant']",45.505472,-73.557477,45.50714391928411,-73.55511903762817,275,8.9,0.9434344617547148,3.0
Place Vauquelin,"['Plaza', 'Museum', 'Fountain', 'Monument']",45.508602,-73.55438,45.50714391928411,-73.55511903762817,164,8.4,0.9761391589551365,
Modavie,"['Bistro', 'Wine Bar', 'French Restaurant']",45.505484,-73.554039,45.50714391928411,-73.55511903762817,210,8.5,0.9848073093592596,2.0
Château Ramezay - Historic Site and Museum of Montreal,['Museum'],45.50875,-73.55322,45.50714391928411,-73.55511903762817,231,8.5,0.9630900784819023,
Pub BreWskey,"['Brewery', 'Restaurant', 'Pub']",45.509457,-73.551404,45.50714391928411,-73.55511903762817,376,8.9,0.9873374721799227,1.0
Les Glaceurs,"['Coffee Shop', 'Restaurant', 'Bakery']",45.50488,-73.55586,45.50714391928411,-73.55511903762817,275,8.5,0.9399437741595408,3.0
Circuit Gilles Villeneuve,['Stadium'],45.500492,-73.522552,45.5063732,-73.52457672,674,8.9,0.996544453555113,
Casino de Montréal,['Casino'],45.505527,-73.52594,45.5063732,-73.52457672,111,7.6,0.9996954433641795,
Pavillon 67,['Buffet'],45.505595,-73.525858,45.5063732,-73.52457672,147,7.6,0.9775213775330912,
Parc Jean-Drapeau,['Landmarks and Outdoors'],45.503365,-73.52826,45.5063732,-73.52457672,938,9.4,0.9999531451329506,
Bidon Taverne Culinaire,"['Music Venue', 'French Restaurant', 'Gastropub']",45.502778,-73.513277,45.5063732,-73.52457672,944,8.5,0.9954766087264094,3.0
M le Montréal,"['Steakhouse', 'French Restaurant']",45.505536,-73.526001,45.5063732,-73.52457672,158,6.9,0.9970598570926555,3.0
L'Instant déli et pâtes,['Deli'],45.505597,-73.525761,45.5063732,-73.52457672,111,,0.9955605013470774,1.0
Le Cabaret du Casino,"['Casino', 'Restaurant']",45.505655,-73.525714,45.5063732,-73.52457672,123,,0.8915309827808363,
Pavillon de la Jamaique,"['Event Service', 'Other Great Outdoors']",45.505316,-73.528464,45.5063732,-73.52457672,314,,0.9146304322361485,
Lac des Régates,['Lake'],45.50344,-73.525694,45.5063732,-73.52457672,520,,0.8754597633829214,
Six Flags la Ronde,"['Amusement Park', 'Restaurant']",45.522512,-73.535053,45.52156536710626,-73.53533238172531,77,8.3,0.9977861075319199,
Goliath,['Amusement Park'],45.5263,-73.535995,45.52156536710626,-73.53533238172531,539,8.6,0.9849244465268829,
Tour de Lévis,"['Historic and Protected Site', 'Event Service']",45.517088,-73.533528,45.52156536710626,-73.53533238172531,510,7.7,0.9551716059505682,
Biosphère,['Science Museum'],45.514061,-73.531496,45.52156536710626,-73.53533238172531,892,8.2,0.9933466088789973,
Jacques Cartier Bridge (Pont Jacques-Cartier),"['Bridge', 'Gift Store']",45.520747,-73.53524,45.52156536710626,-73.53533238172531,99,,0.9991683261098747,
Queues de Castor,['Fast Food Restaurant'],45.522081,-73.533877,45.52156536710626,-73.53533238172531,141,,0.16439030104252078,1.0
Pommes d’Api,['Amusement Park'],45.522697,-73.534332,45.52156536710626,-73.53533238172531,163,,0.9178048494787396,
La Ronde - Monsieur l'Arbre,['Amusement Park'],45.522481,-73.533744,45.52156536710626,-73.53533238172531,171,,0.9762211549724727,
Le Marais Enchanté,['Amusement Park'],45.5227,-73.534138,45.52156536710626,-73.53533238172531,186,,0.8643668736089961,
La Ronde - Scène de Ribambelle,['Amusement Park'],45.522606,-73.533167,45.52156536710626,-73.53533238172531,199,,0.9237554175940026,
Ca Lem,"['Ice Cream Parlor', 'Deli']",45.46002,-73.635481,45.45750908083069,-73.6394852399826,422,8.8,0.9855687009488111,1.0
Second Cup Coffee Co,"['Coffee Shop', 'Café', 'Restaurant']",45.456103,-73.640817,45.45750908083069,-73.6394852399826,192,7.8,0.9759751669204638,1.0
Cafe 92 Degres,"['Fast Food Restaurant', 'Café']",45.462127,-73.632455,45.45750908083069,-73.6394852399826,770,8.7,0.9614150169848893,1.0
Trenholme Park,"['Park', 'Sports and Recreation']",45.460496,-73.634432,45.45750908083069,-73.6394852399826,522,7.9,0.970493147475694,
Patisserie de la Gare,"['Restaurant', 'Pastry Shop', 'Bakery']",45.452661,-73.6452,45.45750908083069,-73.6394852399826,683,7.2,0.9726775956284153,1.0
A&W Restaurant,"['Fast Food Restaurant', 'American Restaurant']",45.455759,-73.632823,45.45750908083069,-73.6394852399826,566,7.1,0.9845847487407754,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.455018,-73.641119,45.45750908083069,-73.6394852399826,297,6.1,0.9792315801803912,1.0
The G-Lounge,"['Lounge', 'College Cafeteria', 'Coffee Shop', 'Restaurant']",45.458274,-73.640212,45.45750908083069,-73.6394852399826,102,,0.874803795244231,
Concordia Stadium,"['Campground', 'Sports and Recreation']",45.457008,-73.638283,45.45750908083069,-73.6394852399826,165,,0.9696966147358557,
Oscar Peterson Concert Hall,"['Concert Hall', 'College Theater']",45.459152,-73.638935,45.45750908083069,-73.6394852399826,197,,0.9231463043223614,
Canal de Lachine (Canal-de-Lachine),['Canal'],45.478826,-73.57459,45.47256100297732,-73.56998920440674,795,9.2,0.9936980203818672,
Garage Cafe,['Restaurant'],45.465054,-73.567617,45.47256100297732,-73.56998920440674,863,9.0,0.941162000702823,
"Esplanade du Centenaire, Canal Lachine",['Park'],45.472339,-73.58077,45.47256100297732,-73.56998920440674,839,8.8,0.9659716528054352,
Havre-aux-Glaces,"['Ice Cream Parlor', 'Restaurant']",45.478917,-73.575658,45.47256100297732,-73.56998920440674,847,8.5,0.9445824059974229,1.0
Rita,['Italian Restaurant'],45.466886,-73.566901,45.47256100297732,-73.56998920440674,682,7.9,0.9460817617430011,2.0
Pizza Mia,['Pizzeria'],45.479688,-73.576844,45.47256100297732,-73.56998920440674,960,8.2,0.9055288743118192,1.0
Nouveau Delhi,['South Indian Restaurant'],45.465245,-73.566607,45.47256100297732,-73.56998920440674,856,8.0,0.8943188473702706,2.0
Parc Arthur-Therrien,['Playground'],45.466153,-73.561023,45.47256100297732,-73.56998920440674,1008,7.9,0.9846667447581118,
Beba,['Mediterranean Restaurant'],45.464825,-73.567707,45.47256100297732,-73.56998920440674,856,7.7,0.9618132833548085,2.0
Plâts de Pates Hong Mère,['Chinese Restaurant'],45.46592,-73.566919,45.47256100297732,-73.56998920440674,785,7.4,0.9518683378235914,1.0
KFC,"['Fried Chicken Joint', 'Fast Food Restaurant']",45.604288,-73.529985,45.605901731906485,-73.53436946868896,369,6.8,0.9538011010893757,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.61002,-73.527639,45.605901731906485,-73.53436946868896,710,6.4,0.9551833196673305,1.0
Parc Thomas-Chapais,"['Park', 'Sports and Recreation']",45.606797,-73.538169,45.605901731906485,-73.53436946868896,318,,0.9933817500292843,
KFC,['Fast Food Restaurant'],45.60423,-73.530032,45.605901731906485,-73.53436946868896,331,,0.35320370153449687,1.0
Broadway Pizzeria,['Pizzeria'],45.603752,-73.531182,45.605901731906485,-73.53436946868896,363,,0.9212018273398149,1.0
Jardin de l'Orchidée,['Chinese Restaurant'],45.603538,-73.530496,45.605901731906485,-73.53436946868896,379,,0.3513646480028113,2.0
Chez Ozzo BBQ,['Turkish Restaurant'],45.603889,-73.530021,45.605901731906485,-73.53436946868896,391,,0.9655499590019914,2.0
Double Pizza,['Pizzeria'],45.603658,-73.530208,45.605901731906485,-73.53436946868896,396,,0.8799578306196556,1.0
Restaurant la Belle Province,"['Hot Dog Joint', 'Fast Food Restaurant', 'Burger Joint']",45.603656,-73.530305,45.605901731906485,-73.53436946868896,401,,0.9333020967553004,1.0
Pizza Hut,"['Fast Food Restaurant', 'Pizzeria']",45.603427,-73.530395,45.605901731906485,-73.53436946868896,413,,0.9218577954785053,1.0
Parc Angrignon,['Park'],45.444536,-73.601834,45.43914465255811,-73.59173655509949,1000,8.8,0.9995665924797938,
Parc de la Reine-Élisabeth park,['Park'],45.43855,-73.592015,45.43914465255811,-73.59173655509949,75,,0.9839756354691344,
Design Conception l,"['Advertising Agency', 'Arts and Entertainment']",45.437349,-73.584143,45.43914465255811,-73.59173655509949,624,,,
"Maison Nivard-De Saint-Dizier, musée et site archéologique",['Museum'],45.43738,-73.582596,45.43914465255811,-73.59173655509949,729,,0.9384209909804381,
Centrale Pizzeria,['Pizzeria'],45.432024,-73.597364,45.43914465255811,-73.59173655509949,904,,,1.0
Centre Henri-Lemieux,['Arts and Entertainment'],45.430669,-73.594274,45.43914465255811,-73.59173655509949,974,,0.9745226660419352,
Parc à chien Angrignon,['Dog Park'],45.446051,-73.599948,45.43914465255811,-73.59173655509949,995,,0.9389949631017922,
Parc Reine Élizabeth,"['Park', 'Sports and Recreation']",45.439298,-73.591507,45.43914465255811,-73.59173655509949,24,,,
Maison Nivard-De Saint-Dizier,['History Museum'],45.437432,-73.58284,45.43914465255811,-73.59173655509949,719,,,
Le Bronx Grill,['Restaurant'],45.433625,-73.596836,45.43914465255811,-73.59173655509949,730,,,
Café de' Mercanti,"['Coffee Shop', 'Café', 'Restaurant']",45.469893,-73.627729,45.47188199358608,-73.64002168178558,967,9.0,0.9714653859669673,1.0
Benny Park,['Park'],45.467225,-73.633108,45.47188199358608,-73.64002168178558,741,7.7,0.9938620124165398,
Restaurant B & M,['American Restaurant'],45.471511,-73.63451,45.47188199358608,-73.64002168178558,425,6.8,0.9744758111748858,3.0
Mon Ami,"['Korean Restaurant', 'Diner']",45.470585,-73.63535,45.47188199358608,-73.64002168178558,372,6.7,0.97555347311702,2.0
Subway,"['Fast Food Restaurant', 'Deli']",45.470804,-73.635744,45.47188199358608,-73.64002168178558,371,6.3,0.8983952208035609,1.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.471182,-73.647517,45.47188199358608,-73.64002168178558,607,6.4,0.8285580414665573,1.0
Parc Kensington,"['Park', 'Sports and Recreation']",45.470555,-73.63138,45.47188199358608,-73.64002168178558,3530,7.5,0.9966615907227363,
Parc Kensington,['Playground'],45.471829,-73.638343,45.47188199358608,-73.64002168178558,148,,0.979009019561907,
Dizz's Bagel & Deli,"['Deli', 'Bagel Shop']",45.475225,-73.641603,45.47188199358608,-73.64002168178558,404,,0.9717816563195502,1.0
Paris Montreal,['Pizzeria'],45.475815,-73.640558,45.47188199358608,-73.64002168178558,439,,,1.0
132 Bar Vintage,"['Lounge', 'Cocktail Bar', 'Restaurant']",45.546528,-73.665909,45.5534000891078,-73.66225451231003,810,8.3,0.87384327046972,3.0
La Bête à Pain,"['Restaurant', 'Pastry Shop', 'Bakery']",45.546759,-73.665723,45.5534000891078,-73.66225451231003,784,8.3,0.9120417008316739,1.0
L'Estaminet,['Restaurant'],45.560114,-73.657741,45.5534000891078,-73.66225451231003,837,8.0,0.9130725079067589,
Restaurant le St-Urbain,"['New American Restaurant', 'French Restaurant']",45.547046,-73.665588,45.5534000891078,-73.66225451231003,754,7.8,0.893979149584163,3.0
Les Cavistes,"['Bistro', 'Wine Bar', 'French Restaurant']",45.54578,-73.66632,45.5534000891078,-73.66225451231003,907,7.9,0.9218226543282183,2.0
Parc Ahuntsic,['Park'],45.555192,-73.667417,45.5534000891078,-73.66225451231003,251,7.2,0.9775799461169029,
Rôtisserie St-Hubert,"['South American Restaurant', 'Shipping, Freight, and Material Transportation Service']",45.554268,-73.665398,45.5534000891078,-73.66225451231003,255,6.9,0.975623755417594,2.0
Restaurant la Molisana,"['Italian Restaurant', 'Pizzeria']",45.557869,-73.659071,45.5534000891078,-73.66225451231003,556,7.0,0.8883682792550076,3.0
Martini Pizzeria,['Pizzeria'],45.550367,-73.650914,45.5534000891078,-73.66225451231003,928,7.2,0.9464448869626333,1.0
Restaurant les Brides,"['Sushi Restaurant', 'Vietnamese Restaurant']",45.553948,-73.664417,45.5534000891078,-73.66225451231003,188,6.2,0.9095701065948225,2.0
Pâtisserie Alati,"['Restaurant', 'Pastry Shop', 'Bakery']",45.57861,-73.582595,45.57414703721992,-73.57462137937546,785,8.0,0.9499590019913319,1.0
Poissonnerie Rayan,"['Fish and Chips Shop', 'Meat and Seafood Store', 'Seafood Restaurant']",45.569274,-73.583263,45.57414703721992,-73.57462137937546,880,8.0,0.96906407403069,3.0
Maison Istanbul,"['Pizzeria', 'Turkish Restaurant']",45.576723,-73.583164,45.57414703721992,-73.57462137937546,745,7.4,0.9745812346257468,2.0
A&W Restaurant,"['Fast Food Restaurant', 'American Restaurant']",45.576031,-73.583627,45.57414703721992,-73.57462137937546,732,7.3,0.9514934988871969,1.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.575665,-73.584876,45.57414703721992,-73.57462137937546,808,7.1,0.9974932646128617,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.574116,-73.585554,45.57414703721992,-73.57462137937546,836,6.2,0.9449338175002928,1.0
Pizza Pizza,"['Fast Food Restaurant', 'Pizzeria']",45.575916,-73.58372,45.57414703721992,-73.57462137937546,750,6.1,0.8383038538128148,1.0
Wendy's,['Fast Food Restaurant'],45.575667,-73.584779,45.57414703721992,-73.57462137937546,799,6.1,0.9336183671078834,1.0
Thai Express,"['Fast Food Restaurant', 'Thai Restaurant']",45.575307,-73.582876,45.57414703721992,-73.57462137937546,653,6.0,0.9113857326929835,2.0
Le B-38 sushi,['Sushi Restaurant'],45.572006,-73.571905,45.57414703721992,-73.57462137937546,326,,0.6530865643668736,2.0
Les 3 Brasseurs,"['Bar', 'Brasserie']",45.596968,-73.560427,45.59722114932571,-73.56279015541077,178,7.3,0.9878763031509898,2.0
Parc Félix-Leclerc,['Park'],45.59038,-73.562886,45.59722114932571,-73.56279015541077,748,8.0,0.9865057982897973,
Rockaberry,"['Coffee Shop', 'Restaurant', 'Pastry Shop']",45.590524,-73.569829,45.59722114932571,-73.56279015541077,901,7.8,0.9170903127562375,1.0
La Belle & la Boeuf,"['Poutine Restaurant', 'Cocktail Bar', 'Burger Joint']",45.5998,-73.563768,45.59722114932571,-73.56279015541077,279,7.0,0.9869977743938152,1.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.597721,-73.562586,45.59722114932571,-73.56279015541077,42,6.6,0.9729764554293078,1.0
Rôtisserie Scores,"['Restaurant', 'BBQ Joint']",45.594136,-73.573973,45.59722114932571,-73.56279015541077,923,7.3,0.972273632423568,2.0
Second Cup Coffee Co,"['Coffee Shop', 'Café', 'Restaurant']",45.600413,-73.564419,45.59722114932571,-73.56279015541077,369,6.6,0.9240834016633478,1.0
Ottavio,['Italian Restaurant'],45.595676,-73.570916,45.59722114932571,-73.56279015541077,666,6.6,0.9957713482487993,2.0
Restaurant l'Académie,"['Fish and Chips Shop', 'Pizzeria', 'French Restaurant']",45.597224,-73.561842,45.59722114932571,-73.56279015541077,43,5.8,0.9783530514232166,3.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.598138,-73.553185,45.59722114932571,-73.56279015541077,757,6.6,0.9924329389715356,1.0
La TOHU,"['Theater', 'Music Venue']",45.558367,-73.616174,45.55984236120471,-73.61544728279114,176,8.4,0.9853929951973761,
Cirque du Soleil - Siège Social International,['Arts and Entertainment'],45.56146,-73.615016,45.55984236120471,-73.61544728279114,198,7.6,0.956342977626801,
Pho Ngon,['Vietnamese Restaurant'],45.562234,-73.607816,45.55984236120471,-73.61544728279114,655,8.3,0.9796415602670727,2.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.553589,-73.619071,45.55984236120471,-73.61544728279114,749,8.0,0.9958416305493734,1.0
Restaurant Deli-Plus,"['Fast Food Restaurant', 'Deli']",45.550955,-73.614524,45.55984236120471,-73.61544728279114,986,6.6,0.9706805669438913,1.0
Marché Kim Hour Inc,"['Vietnamese Restaurant', 'Cantonese Restaurant', 'Seafood Restaurant']",45.561716,-73.605374,45.55984236120471,-73.61544728279114,834,6.4,0.9873726133302096,1.0
Parc Fréderic-Back,['Park'],45.560541,-73.61547,45.55984236120471,-73.61544728279114,79,,0.996720159306548,
Subway,"['Fast Food Restaurant', 'Deli']",45.562292,-73.607769,45.55984236120471,-73.61544728279114,663,6.2,0.9389832493850299,1.0
Harvey's,['Restaurant'],45.561773,-73.608092,45.55984236120471,-73.61544728279114,610,6.1,0.9842567646714302,
TOHU Cité des Arts du Cirque,['Music Venue'],45.558369,-73.616077,45.55984236120471,-73.61544728279114,170,,,
Montreal Botanical Garden (Jardin Botanique de Montréal),['Garden'],45.560002,-73.563009,45.56833021674857,-73.56666326522826,1460,9.1,0.9990629026590137,
Une nuit à Bangkok,['Thai Restaurant'],45.571018,-73.567363,45.56833021674857,-73.56666326522826,295,,0.23150989809066416,2.0
Parc de Louisiane,['Park'],45.568138,-73.572072,45.56833021674857,-73.56666326522826,410,,0.9879231580180391,
Parc de la Cité Jardin,"['Park', 'Sports and Recreation']",45.57133,-73.563202,45.56833021674857,-73.56666326522826,434,,0.9587560032798407,
Sachi Sushi,['Sushi Restaurant'],45.570912,-73.572598,45.56833021674857,-73.56666326522826,546,,0.8715005271172543,2.0
Le B-38 sushi,['Sushi Restaurant'],45.572006,-73.571905,45.56833021674857,-73.56666326522826,568,,0.6530865643668736,2.0
Clinique Pied Renaissant,['Farm'],45.572704,-73.571151,45.56833021674857,-73.56666326522826,598,,,
Parc Joseph-Paré,"['Park', 'Sports and Recreation']",45.574509,-73.569027,45.56833021674857,-73.56666326522826,746,,0.9925969310062083,
Subway,"['Fast Food Restaurant', 'Deli']",45.566821,-73.576235,45.56833021674857,-73.56666326522826,766,,0.8670610284643318,1.0
Monumental Dougherty,['Park'],45.56062,-73.564413,45.56833021674857,-73.56666326522826,854,,0.8733278669321776,
Parc Stoney Point,"['Park', 'Sports and Recreation']",45.43699,-73.706527,45.43656827071224,-73.70836973190308,183,,0.9836242239662645,
Eatalie,"['Coffee Shop', 'Café', 'Pizzeria']",45.436839,-73.705603,45.43656827071224,-73.70836973190308,216,,0.36551481785170437,1.0
Parc Brewster,"['Playground', 'Sports and Recreation']",45.436093,-73.703352,45.43656827071224,-73.70836973190308,395,,0.832751552067471,
Millennium Park,['Park'],45.440415,-73.710903,45.43656827071224,-73.70836973190308,461,,0.9614852992854632,
Parc Summerlea,['Park'],45.440415,-73.710903,45.43656827071224,-73.70836973190308,461,,0.8618249970715708,
Thai Express Lachine,['Thai Restaurant'],45.441726,-73.700163,45.43656827071224,-73.70836973190308,859,,,
Restaurant El Meson,"['Tex-Mex Restaurant', 'Diner']",45.432742,-73.67954,45.43805550384184,-73.67273926734924,805,8.5,0.9634063488344852,1.0
H8S Bar à café,"['Coffee Shop', 'Café', 'Restaurant']",45.433677,-73.683634,45.43805550384184,-73.67273926734924,994,8.6,0.9809769239779782,1.0
Il Fornetto Restaurant,"['Italian Restaurant', 'Pizzeria']",45.433153,-73.681585,45.43805550384184,-73.67273926734924,894,7.7,0.9502869860606771,2.0
Restaurant Toto Pizzeria Lachine,['Pizzeria'],45.435084,-73.676236,45.43805550384184,-73.67273926734924,438,6.8,0.8367927843504744,1.0
